iid,name,knowledge
27774277,T10 - Giải thích được hệ thức liên hệ giữa giá trị lượng giác của các góc phụ nhau.,
27774279,T10 - Giải thích được hệ thức liên hệ giữa giá trị lượng giác của các góc bù nhau.,
27774281,T10 - Giải thích được định lý côsin trong tam giác và áp dụng để tìm một số yếu tố chưa biết trong tam giác,
27774283,T10 - Giải thích được định lý sin trong tam giác và áp dụng để tìm một số yếu tố chưa biết trong tam giác,
27774167,"T10 - Nhận biết được mệnh đề toán học, mệnh đề chứa biến, tính đúng/sai của mệnh đề toán học",
27774169,T10 - Thiết lập và phát biểu được mệnh đề phủ định,
27774171,"T10 - Thiết lập và phát biểu được mệnh đề kéo theo, mệnh đề đảo. Điều kiện cần, điều kiện đủ.",
27774173,T10 - Thiết lập và phát biểu được mệnh đề tương đương. Điều kiện cần và đủ.,
27774175,"T10 - Thiết lập và phát biểu được mệnh đề có chứa kí hiệu mọi, tồn tại",
27774177,T10 - Xác định được tính đúng/sai của một mệnh đề phủ định,
27774179,"T10 - Xác định được tính đúng/sai của mệnh đề kéo theo, mệnh đề đảo",
27774181,T10 - Xác định được tính đúng/sai của mệnh đề tương đương,
27774183,"T10 - Xác định được tính đúng/sai của mệnh đề có chứa kí hiệu mọi, tồn tại",
27774185,"T10 - Nhận biết được các khái niệm cơ bản về tập hợp (tập con, hai tập hợp bằng nhau, tập rỗng) và biết sử dụng các kí hiệu tập con, tập rỗng.",
27774187,"T10 - Nhận biết được mối quan hệ của các tập hợp số (tập hợp số tự nhiên, số nguyên, số hữu tỉ, số thực). Biểu diễn được các tập con thường dùng của R trên trục số",
27774189,T10 - Thực hiện được phép hợp của hai tập hợp. Sử dụng được biểu đồ Venn để biểu diễn phép hợp,
27774191,T10 - Thực hiện được phép giao của hai tập hợp. Sử dụng được biểu đồ Venn để biểu diễn phép giao,
27774194,T10 - Thực hiện được phép hiệu của hai tập hợp và lấy phần bù của một tập hợp con. Sử dụng được biểu đồ Venn để biểu diễn phép hiệu,
27774196,"T10 - Giải quyết được một số vấn đề thực tiễn gắn với phép toán trên tập hợp (ví dụ: những bài toán liên quan đến đếm số phần tử của hợp các tập hợp,...).",
27774198,"T10 - Nhận biết được bất phương trình bậc nhất hai ẩn, nghiệm của bất phương trình bậc nhất hai ẩn",
27774200,"T10 - Nhận biết được hệ bất phương trình bậc nhất hai ẩn, nghiệm của hệ bất phương trình bậc nhất hai ẩn",
27774202,T10 - Biểu diễn được miền nghiệm của bất phương trình bậc nhất hai ẩn trên mặt phẳng tọa độ,
27774204,T10 - Biểu diễn được miền nghiệm của hệ bất phương trình bậc nhất hai ẩn trên mặt phẳng tọa độ,
27774206,T10 - Vận dụng được kiến thức về bất phương trình bậc nhất hai ẩn vào giải quyết bài toán thực tiễn,
27774208,T10 - Vận dụng được kiến thức về hệ bất phương trình bậc nhất hai ẩn vào giải quyết bài toán thực tiễn,
27774210,"T10 - Nhận biết được những mô hình thực tế (dạng bảng, biểu đồ, công thức) dẫn đến khái niệm hàm số.",
27774212,"T10 - Mô tả được định nghĩa hàm số, tập xác định, tập giá trị của hàm số",
27774214,T10 - Nhận biết đồ thị của hàm số. Mô tả được đồ thị của một số hàm số đơn giản đã học.,
27774216,"T10 - Mô tả được sự đồng biến, nghịch biến của hàm số",
27774218,"T10 - Mô tả được các đặc trưng hình học của đồ thị hàm số đồng biến, hàm số nghịch biến.",
27774220,"T10 - Vận dụng được kiến thức của hàm số vào giải quyết bài toán thực tiễn (ví dụ: xây dựng hàm số bậc nhất trên những khoảng khác nhau để tính số tiền y (phải trả) theo số phút gọi x đối với một gói cước điện thoại,...).",
27774222,T10 - Đọc thêm: dự đoán xu hướng biến thiên của hàm số dựa trên các giá trị rời rạc,
27774224,T10 - Nhận biết được hàm số bậc hai.,
27774226,T10 - Thiết lập được bảng giá trị của hàm số bậc hai.,
27774228,T10 - Nhận biết được đồ thị của hàm số bậc hai.,
27774230,T10 - Xác định được giao điểm của đồ thị hàm số bậc hai với trục tung,
27774232,"T10 - Nhận biết được các tính chất cơ bản của parabola như đỉnh, trục đối xứng.",
27774234,T10 - Nhận biết và giải thích được các tính chất của hàm số bậc hai thông qua đồ thị.,
27774236,"T10 - Vận dụng được kiến thức về hàm số bậc hai và đồ thị vào giải quyết bài toán thực tiễn (ví dụ: xác định độ cao của cầu, cổng có hình dạng Parabola,...).",
27774238,T10 - Giải thích được định lí về dấu của tam thức bậc hai từ việc quan sát đồ thị của hàm bậc hai.,
27774240,T10 - Xác định được dấu của tam thức bậc hai cụ thể nhờ áp dụng định lí,
27774242,"T10 - Nhận biết được bất phương trình bậc hai, nghiệm, tập nghiệm của bất phương trình bậc hai.",
27774244,T10 - Giải được bất phương trình bậc hai.,
27774246,"T10 - Vận dụng được bất phương trình bậc hai một ẩn vào giải quyết bài toán thực tiễn (ví dụ: xác định chiều cao tối đa để xe có thể qua hầm có hình dạng Parabola,...).",
27774248,T10 - Giải được phương trình chứa căn thức dạng căn bậc hai (ax^2+bx+c) = căn bậc hai (dx^2+ex+f),
27774250,T10 - Giải được phương trình chứa căn thức dạng căn bậc hai (ax^2+bx+c) = dx+e,
27774252,T10 - Vận dụng được quy tắc cộng trong một số tình huống đơn giản.,
27774254,T10 - Vận dụng được quy tắc nhân trong một số tình huống đơn giản.,
27774256,T10 - Lựa chọn hoặc vận dụng được kết hợp quy tắc cộng và nhân trong một số tình huống.,
27774258,T10 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản các đối tượng trong Toán học,
27774260,"T10 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...).",
27774262,T10 - Tính được số các hoán vị.,
27774264,T10 - Tính được số các chỉnh hợp,
27774266,T10 - Tính được số các tổ hợp,
27774268,"T10 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm",
27774270,T10 - Khai triển được nhị thức Newton (a + b)n với số mũ thấp (n = 4 hoặc n = 5) bằng cách vận dụng tổ hợp.,
27774272,T10 - Nhận biết được giá trị lượng giác của một góc từ 0 đến 180 độ.,
27774275,T10 - Tính được giá trị lượng giác (đúng hoặc gần đúng) của một góc từ 0 đến 180 độ bằng máy tính cầm tay.,
27777882,Mệnh đề toán học,
28136320,T10 - Thiết lập được phương trình đường tròn khi biết toạ độ ba điểm mà đường tròn đi qua.,
28136322,T10 - Thiết lập được phương trình tiếp tuyến của đường tròn khi biết toạ độ của tiếp điểm.,
28557771,T10 - Xác định được giao điểm của đồ thị hàm số bậc hai với trục hoành,
29640848,T11 - Nhận biết được khái niệm góc lượng giác.,
29640850,T11 - Đổi đơn vị đo góc từ độ sang rađian hoặc từ rađian sang độ.,
29665498,T11 - Nhận biết được dãy số hữu hạn.,
29665500,T11 - Nhận biết được quan hệ giữa điểm và đường thẳng.,
29665502,"T11 - Nhận biết được vị trí tương đối của hai đường thẳng trong không gian: hai đường thẳng trùng nhau, song song, cắt nhau, chéo nhau trong không gian",
29665504,T11 - Đọc và giải thích được mẫu số liệu ghép nhóm,
29665506,T11 - Nhận biết được dãy số vô hạn.,
29665508,T11 - Nhận biết được quan hệ giữa điểm và mặt phẳng.,
29665567,T11 - Nhận biết được quan hệ giữa đường thẳng và mặt phẳng.,
29665569,T11 - Vận dụng được tính chất cơ bản về hai đường thẳng song song trong không gian.,
29665571,T11 - Ghép nhóm được mẫu số liệu,
29665575,T11 - Nhận biết được khái niệm số đo của góc lượng giác.,
29665590,T11 - Xác định được số đo của góc lượng giác.,
29665592,T11 - Thể hiện được cách cho dãy số bằng liệt kê các số hạng.,
29665594,T11 - Mô tả được cách xác định mặt phẳng qua ba điểm không thẳng hàng.,
29665596,T11 - Vận dụng được kiến thức về hai đường thẳng song song để mô tả một số hình ảnh trong thực tiễn.,
29665602,T11 - Nhận biết và áp dụng được hệ thức Chasles cho các góc lượng giác.,
29665604,T11 - Thể hiện được cách cho dãy số bằng công thức tổng quát.,
29665607,T11 - Mô tả được cách xác định mặt phẳng qua một đường thẳng và một điểm không thuộc đường thẳng đó.,
29665610,T11 - Tính được các số đặc trưng đo xu thế trung tâm cho mẫu số liệu ghép nhóm: số trung bình cộng (hay số trung bình).,
29665615,T11 - Nhận biết được khái niệm đường tròn lượng giác.,
29665617,T11 - Thể hiện được cách cho dãy số bằng hệ thức truy hồi.,
29665619,T11 - Mô tả được cách xác định mặt phẳng qua hai đường thẳng cắt nhau.,
29665621,T11 - Tính được các số đặc trưng đo xu thế trung tâm cho mẫu số liệu ghép nhóm: trung vị (median).,
29665627,T11 - Biểu diễn được các góc lượng giác trên đường tròn lượng giác.,
29665629,T11 - Thể hiện được cách cho dãy số bằng cách mô tả.,
29665634,T11 - Nhận biết được đường thẳng song song với mặt phẳng.,
29665636,T11 - Tính được các số đặc trưng đo xu thế trung tâm cho mẫu số liệu ghép nhóm: tứ phân vị (quartiles).,
29665653,T11 - Xác định được giao tuyến của hai mặt phẳng.,
29665656,T11 - Tính được các số đặc trưng đo xu thế trung tâm cho mẫu số liệu ghép nhóm: mốt (mode).,
29665664,T11 - Giải quyết một số vấn đề thực tiễn gắn với số đo của góc lượng giác.,
29665666,T11 - Nhận biết được dãy số tăng.,
29665668,T11 - Xác định được giao điểm của đường thẳng và mặt phẳng.,
